prompt_id,error_type,prompt_tokens,chosen_tokens,rejected_tokens,length_delta,normalized_length_delta,token_edit_distance,step_count_delta,final_answer_correct,numeric_delta,error_node_depth,num_nodes_changed,num_edges_changed,op,dag_depth
17_p4,dependency_redirect,150,148,148,0,0.0,6,0,False,4.0,,,,10,2
19_p20,dependency_redirect,145,267,294,27,0.10112359550561797,27,1,True,0.0,,,,10,2
19_p8,dependency_redirect,151,248,248,0,0.0,12,0,False,-3.0,,,,10,2
10_p25,dependency_redirect,142,148,148,0,0.0,6,0,False,-4.0,,,,10,2
6_p16,dependency_redirect,156,152,152,0,0.0,5,0,False,-4.0,,,,10,2
2_p5,dependency_redirect,148,284,282,-2,-0.007042253521126761,22,0,False,2.25,,,,10,2
17_p11,dependency_redirect,151,268,287,19,0.0708955223880597,19,1,True,0.0,,,,10,2
22_p47,dependency_redirect,144,263,373,110,0.41825095057034223,110,3,True,0.0,,,,10,2
9_p41,dependency_redirect,168,251,289,38,0.15139442231075698,39,1,False,1.0,,,,10,2
18_p42,dependency_redirect,143,146,146,0,0.0,4,0,False,-6.0,,,,10,2
4_p20,dependency_redirect,151,268,264,-4,-0.014925373134328358,4,-1,True,0.0,,,,10,2
17_p35,dependency_redirect,148,255,371,116,0.4549019607843137,117,4,False,-2.0,,,,10,2
3_p36,dependency_redirect,145,149,149,0,0.0,4,0,False,-6.0,,,,10,2
13_p9,dependency_redirect,145,142,142,0,0.0,3,0,False,1.0,,,,10,2
3_p9,dependency_redirect,147,291,341,50,0.1718213058419244,50,1,True,0.0,,,,10,2
3_p0,dependency_redirect,155,262,291,29,0.11068702290076336,29,1,True,0.0,,,,10,2
3_p14,dependency_redirect,161,273,293,20,0.07326007326007326,21,0,True,0.0,,,,10,2
21_p4,dependency_redirect,162,250,280,30,0.12,30,1,True,0.0,,,,10,2
0_p3,dependency_redirect,150,244,244,0,0.0,12,0,False,-1.0,,,,10,2
10_p1,dependency_redirect,148,270,396,126,0.4666666666666667,126,3,True,0.0,,,,10,2
10_p0,dependency_redirect,154,262,293,31,0.1183206106870229,31,1,True,0.0,,,,10,2
10_p35,dependency_redirect,162,285,304,19,0.06666666666666667,20,0,True,0.0,,,,10,2
16_p18,dependency_redirect,150,156,156,0,0.0,7,0,False,4.0,,,,10,2
20_p27,dependency_redirect,161,288,391,103,0.3576388888888889,103,2,True,0.0,,,,10,2
3_p22,dependency_redirect,167,263,347,84,0.3193916349809886,85,2,True,0.0,,,,10,2
5_p17,dependency_redirect,161,297,342,45,0.15151515151515152,46,1,False,4.0,,,,10,2
20_p36,dependency_redirect,160,267,267,0,0.0,16,0,False,0.6000000000000001,,,,10,2
12_p37,dependency_redirect,147,148,148,0,0.0,2,0,True,0.0,,,,10,2
6_p36,dependency_redirect,155,252,269,17,0.06746031746031746,18,0,True,0.0,,,,10,2
7_p1,dependency_redirect,158,150,150,0,0.0,3,0,False,1.0,,,,10,2
5_p16,dependency_redirect,156,256,396,140,0.546875,141,3,False,-1.0,,,,10,2
11_p33,dependency_redirect,170,286,306,20,0.06993006993006994,21,0,True,0.0,,,,10,2
21_p36,dependency_redirect,179,132,132,0,0.0,3,0,False,1.0,,,,10,2
3_p3,dependency_redirect,179,275,289,14,0.05090909090909091,15,0,True,0.0,,,,10,2
1_p37,dependency_redirect,170,268,296,28,0.1044776119402985,28,1,True,0.0,,,,10,2
12_p6,dependency_redirect,172,140,140,0,0.0,6,0,False,1.0,,,,10,2
6_p45,dependency_redirect,194,277,403,126,0.4548736462093863,126,4,True,0.0,,,,10,2
16_p38,dependency_redirect,181,139,145,6,0.04316546762589928,7,0,False,2.0,,,,10,2
22_p41,dependency_redirect,203,134,134,0,0.0,3,0,False,-2.0,,,,10,2
3_p20,dependency_redirect,190,150,150,0,0.0,5,0,False,-7.0,,,,10,2
9_p5,dependency_redirect,185,133,133,0,0.0,3,0,False,1.0,,,,10,2
4_p37,dependency_redirect,204,258,878,620,2.4031007751937983,620,21,True,0.0,,,,10,2
4,dependency_redirect,208,163,163,0,0.0,3,0,False,-8.0,,,,10,2
15_p13,dependency_redirect,196,141,141,0,0.0,6,0,False,1.0,,,,10,2
19_p40,dependency_redirect,205,131,131,0,0.0,10,0,False,-4.0,,,,10,2
3_p19,dependency_redirect,198,241,341,100,0.4149377593360996,100,4,True,0.0,,,,10,2
16_p46,dependency_redirect,220,258,273,15,0.05813953488372093,16,0,True,0.0,,,,10,2
2_p41,dependency_redirect,207,267,288,21,0.07865168539325842,22,1,False,-2.0,,,,10,2
14_p25,dependency_redirect,204,249,374,125,0.5020080321285141,126,4,False,15.0,,,,10,2
20_p45,dependency_redirect,213,148,148,0,0.0,4,0,False,-3.0,,,,10,2
15_p15,dependency_redirect,219,267,293,26,0.09737827715355805,27,1,False,2.0,,,,10,2
4_p46,dependency_redirect,238,133,208,75,0.5639097744360902,75,2,True,0.0,,,,10,2
4_p31,dependency_redirect,234,267,293,26,0.09737827715355805,27,1,False,1.0,,,,10,2
21_p37,dependency_redirect,242,143,174,31,0.21678321678321677,31,1,True,0.0,,,,10,2
11_p44,dependency_redirect,237,143,143,0,0.0,3,0,False,-1.0,,,,10,2
20_p34,dependency_redirect,220,140,185,45,0.32142857142857145,46,2,False,6.0,,,,10,2
7_p27,dependency_redirect,232,241,363,122,0.5062240663900415,122,4,True,0.0,,,,10,2
15_p3,dependency_redirect,221,244,359,115,0.4713114754098361,115,6,True,0.0,,,,10,2
11_p38,dependency_redirect,228,266,293,27,0.10150375939849623,28,1,False,-2.0,,,,10,2
1_p16,dependency_redirect,224,124,124,0,0.0,3,0,False,1.0,,,,10,2
7_p2,dependency_redirect,221,152,158,6,0.039473684210526314,7,0,False,3.0,,,,10,2
6_p42,dependency_redirect,237,256,332,76,0.296875,76,2,True,0.0,,,,10,2
6_p28,dependency_redirect,230,137,137,0,0.0,3,0,False,-15.0,,,,10,2
15_p17,dependency_redirect,259,132,161,29,0.2196969696969697,29,1,True,0.0,,,,10,2
9_p20,dependency_redirect,271,145,145,0,0.0,4,0,False,8.0,,,,10,2
15_p1,dependency_redirect,277,143,143,0,0.0,3,0,False,-1.0,,,,10,2
14_p20,dependency_redirect,266,145,145,0,0.0,7,0,False,1.0,,,,10,2
22_p28,dependency_redirect,263,278,307,29,0.10431654676258993,29,1,True,0.0,,,,10,2
3_p7,dependency_redirect,276,268,500,232,0.8656716417910447,232,7,True,0.0,,,,10,2
3_p30,dependency_redirect,287,131,206,75,0.5725190839694656,75,2,True,0.0,,,,10,2
19_p3,dependency_redirect,316,252,467,215,0.8531746031746031,215,7,True,0.0,,,,10,2
3_p17,dependency_redirect,292,126,126,0,0.0,3,0,False,1.0,,,,10,2
19,dependency_redirect,292,130,130,0,0.0,4,0,False,3.0,,,,10,2
0_p2,dependency_redirect,324,133,133,0,0.0,6,0,False,-6.0,,,,10,2
16_p16,dependency_redirect,312,295,460,165,0.559322033898305,166,4,True,0.0,,,,10,2
10_p12,dependency_redirect,343,266,280,14,0.05263157894736842,15,0,True,0.0,,,,10,2
18_p31,dependency_redirect,317,145,145,0,0.0,3,0,False,-15.0,,,,10,2
7_p36,dependency_redirect,361,131,131,0,0.0,3,0,False,-2.0,,,,10,2
16_p44,dependency_redirect,317,249,524,275,1.104417670682731,275,14,True,0.0,,,,10,2
18_p14,dependency_redirect,361,139,139,0,0.0,4,0,False,2.0,,,,10,2
9_p3,dependency_redirect,332,271,296,25,0.09225092250922509,26,1,False,2.0,,,,10,2
19_p44,dependency_redirect,327,140,140,0,0.0,3,0,False,1.0,,,,10,2
1_p31,dependency_redirect,369,140,140,0,0.0,3,0,False,1.0,,,,10,2
22_p25,dependency_redirect,344,264,370,106,0.4015151515151515,106,4,True,0.0,,,,10,2
10_p15,dependency_redirect,366,134,134,0,0.0,2,0,False,1.0,,,,10,2
19_p13,dependency_redirect,362,282,485,203,0.7198581560283688,204,8,False,-32.0,,,,10,2
0_p28,dependency_redirect,342,141,141,0,0.0,3,0,False,2.0,,,,10,2
10_p46,dependency_redirect,345,131,131,0,0.0,4,0,False,4.0,,,,10,2
10_p20,dependency_redirect,394,133,157,24,0.18045112781954886,25,1,False,3.0,,,,10,2
0_p19,dependency_redirect,361,289,285,-4,-0.01384083044982699,4,-1,True,0.0,,,,10,2
15_p10,dependency_redirect,393,257,576,319,1.2412451361867705,319,9,True,0.0,,,,10,2
2_p21,dependency_redirect,354,126,126,0,0.0,4,0,False,1.0,,,,10,2
15_p1,dependency_redirect,361,148,148,0,0.0,3,0,False,1.0,,,,10,2
3_p45,dependency_redirect,414,250,722,472,1.888,472,22,True,0.0,,,,10,2
9_p24,dependency_redirect,378,141,141,0,0.0,3,0,False,1.0,,,,10,2
6_p46,dependency_redirect,370,142,142,0,0.0,3,0,False,-15.0,,,,10,2
22_p43,dependency_redirect,412,282,856,574,2.0354609929078014,575,14,False,3.0,,,,10,2
22_p11,dependency_redirect,391,261,613,352,1.3486590038314177,353,11,False,1.0,,,,10,2
15_p38,dependency_redirect,393,273,466,193,0.706959706959707,193,9,True,0.0,,,,10,2
0_p19,dependency_redirect,392,269,322,53,0.1970260223048327,53,2,True,0.0,,,,10,2
17_p20,dependency_redirect,403,268,752,484,1.8059701492537314,484,16,True,0.0,,,,10,2
7_p41,dependency_redirect,459,295,375,80,0.2711864406779661,80,2,True,0.0,,,,10,2
9_p47,dependency_redirect,468,143,143,0,0.0,3,0,False,-2.0,,,,10,2
21_p19,dependency_redirect,440,152,148,-4,-0.02631578947368421,5,-1,True,0.0,,,,10,2
10_p12,dependency_redirect,465,266,342,76,0.2857142857142857,76,2,True,0.0,,,,10,2
4_p34,missing_node,117,134,125,-9,-0.06716417910447761,14,0,True,0.0,,,,10,2
15_p39,missing_node,127,244,156,-88,-0.36065573770491804,93,-4,True,0.0,,,,10,2
20_p13,missing_node,138,253,208,-45,-0.17786561264822134,45,-2,True,0.0,,,,10,2
1_p43,missing_node,132,233,145,-88,-0.3776824034334764,94,-4,True,0.0,,,,10,2
4_p2,missing_node,139,147,123,-24,-0.16326530612244897,24,0,True,0.0,,,,10,2
13_p6,missing_node,127,142,126,-16,-0.11267605633802817,25,0,True,0.0,,,,10,2
19_p33,missing_node,158,277,224,-53,-0.19133574007220217,55,-3,True,0.0,,,,10,2
17_p14,missing_node,155,267,214,-53,-0.19850187265917604,53,-3,True,0.0,,,,10,2
19_p19,missing_node,303,267,166,-101,-0.3782771535580524,110,-4,True,0.0,,,,10,2
15_p4,missing_node,96,138,91,-47,-0.34057971014492755,48,0,True,0.0,,,,10,2
6_p40,missing_node,99,130,108,-22,-0.16923076923076924,55,-1,True,0.0,,,,10,2
14_p40,missing_node,99,130,96,-34,-0.26153846153846155,42,0,True,0.0,,,,10,2
22_p3,missing_node,96,138,105,-33,-0.2391304347826087,43,-1,True,0.0,,,,10,2
15_p17,missing_node,98,267,222,-45,-0.16853932584269662,45,-2,True,0.0,,,,10,2
18_p9,missing_node,103,140,112,-28,-0.2,28,0,True,0.0,,,,10,2
20_p3,missing_node,107,132,116,-16,-0.12121212121212122,27,0,True,0.0,,,,10,2
1_p14,missing_node,99,130,108,-22,-0.16923076923076924,55,-1,True,0.0,,,,10,2
21_p12,missing_node,107,136,114,-22,-0.16176470588235295,49,0,True,0.0,,,,10,2
15_p33,missing_node,91,133,100,-33,-0.24812030075187969,34,-1,True,0.0,,,,10,2
20_p40,missing_node,92,146,120,-26,-0.1780821917808219,29,-1,True,0.0,,,,10,2
20_p28,missing_node,98,267,210,-57,-0.21348314606741572,57,-3,True,0.0,,,,10,2
6_p11,missing_node,98,267,222,-45,-0.16853932584269662,45,-2,True,0.0,,,,10,2
2_p25,missing_node,98,138,91,-47,-0.34057971014492755,49,0,True,0.0,,,,10,2
21_p28,missing_node,92,279,122,-157,-0.5627240143369175,159,-4,True,0.0,,,,10,2
6_p34,missing_node,104,140,108,-32,-0.22857142857142856,40,-1,True,0.0,,,,10,2
14_p33,missing_node,107,130,122,-8,-0.06153846153846154,15,0,True,0.0,,,,10,2
15_p30,missing_node,102,272,219,-53,-0.1948529411764706,55,-3,True,0.0,,,,10,2
22_p43,missing_node,104,140,92,-48,-0.34285714285714286,49,0,True,0.0,,,,10,2
19_p15,missing_node,107,130,117,-13,-0.1,18,0,True,0.0,,,,10,2
14_p11,missing_node,103,140,109,-31,-0.22142857142857142,50,-1,True,0.0,,,,10,2
14_p6,missing_node,106,132,110,-22,-0.16666666666666666,55,-1,True,0.0,,,,10,2
5_p41,missing_node,94,125,112,-13,-0.104,31,0,True,0.0,,,,10,2
15_p28,missing_node,103,140,95,-45,-0.32142857142857145,51,-1,True,0.0,,,,10,2
10_p30,missing_node,107,130,96,-34,-0.26153846153846155,38,0,True,0.0,,,,10,2
4_p43,missing_node,96,271,157,-114,-0.42066420664206644,129,-4,True,0.0,,,,10,2
9_p41,missing_node,103,146,96,-50,-0.3424657534246575,57,-1,True,0.0,,,,10,2
4_p5,missing_node,107,130,102,-28,-0.2153846153846154,28,0,True,0.0,,,,10,2
8_p29,missing_node,108,132,110,-22,-0.16666666666666666,34,0,True,0.0,,,,10,2
22_p8,missing_node,106,132,115,-17,-0.12878787878787878,26,0,True,0.0,,,,10,2
13_p24,missing_node,106,142,100,-42,-0.29577464788732394,56,-1,True,0.0,,,,10,2
1_p14,missing_node,105,131,109,-22,-0.16793893129770993,34,0,True,0.0,,,,10,2
3_p41,missing_node,107,132,116,-16,-0.12121212121212122,25,0,True,0.0,,,,10,2
12_p12,missing_node,107,130,96,-34,-0.26153846153846155,38,0,True,0.0,,,,10,2
22_p1,missing_node,106,132,100,-32,-0.24242424242424243,45,-1,True,0.0,,,,10,2
7_p45,missing_node,106,132,109,-23,-0.17424242424242425,46,-1,True,0.0,,,,10,2
10_p0,missing_node,104,140,104,-36,-0.2571428571428571,38,-1,True,0.0,,,,10,2
20_p40,missing_node,106,132,111,-21,-0.1590909090909091,24,0,True,0.0,,,,10,2
4_p8,missing_node,107,132,124,-8,-0.06060606060606061,17,0,True,0.0,,,,10,2
8_p15,missing_node,106,132,116,-16,-0.12121212121212122,25,0,True,0.0,,,,10,2
9_p42,missing_node,106,132,116,-16,-0.12121212121212122,25,0,True,0.0,,,,10,2
5_p20,missing_node,103,140,108,-32,-0.22857142857142856,35,-1,True,0.0,,,,10,2
13_p45,missing_node,107,261,138,-123,-0.47126436781609193,144,-3,True,0.0,,,,10,2
2_p12,missing_node,107,132,118,-14,-0.10606060606060606,15,0,True,0.0,,,,10,2
3_p34,missing_node,107,136,94,-42,-0.3088235294117647,45,0,True,0.0,,,,10,2
12_p34,missing_node,106,134,112,-22,-0.16417910447761194,27,0,True,0.0,,,,10,2
11_p38,missing_node,106,132,116,-16,-0.12121212121212122,25,0,True,0.0,,,,10,2
6_p36,missing_node,110,130,112,-18,-0.13846153846153847,36,0,True,0.0,,,,10,2
5_p35,missing_node,106,132,105,-27,-0.20454545454545456,37,-1,True,0.0,,,,10,2
6_p10,missing_node,104,130,114,-16,-0.12307692307692308,25,0,True,0.0,,,,10,2
14_p44,missing_node,114,132,116,-16,-0.12121212121212122,23,0,True,0.0,,,,10,2
14_p5,missing_node,110,134,111,-23,-0.17164179104477612,28,0,True,0.0,,,,10,2
20_p20,missing_node,109,263,212,-51,-0.19391634980988592,54,-3,True,0.0,,,,10,2
18_p16,missing_node,110,130,112,-18,-0.13846153846153847,36,0,True,0.0,,,,10,2
1_p34,missing_node,107,130,90,-40,-0.3076923076923077,41,-1,True,0.0,,,,10,2
7_p13,missing_node,114,132,103,-29,-0.2196969696969697,29,0,True,0.0,,,,10,2
5_p2,missing_node,106,132,128,-4,-0.030303030303030304,22,0,True,0.0,,,,10,2
2_p39,missing_node,107,130,113,-17,-0.13076923076923078,22,0,True,0.0,,,,10,2
3_p18,missing_node,113,134,107,-27,-0.20149253731343283,37,-1,True,0.0,,,,10,2
2_p18,missing_node,104,140,105,-35,-0.25,35,0,True,0.0,,,,10,2
22_p38,missing_node,107,136,118,-18,-0.1323529411764706,52,0,True,0.0,,,,10,2
3_p35,missing_node,110,130,114,-16,-0.12307692307692308,34,0,True,0.0,,,,10,2
11_p0,missing_node,99,126,110,-16,-0.12698412698412698,26,0,True,0.0,,,,10,2
3_p37,missing_node,114,132,114,-18,-0.13636363636363635,36,0,True,0.0,,,,10,2
15_p23,missing_node,114,132,123,-9,-0.06818181818181818,14,0,True,0.0,,,,10,2
12_p20,missing_node,111,131,115,-16,-0.12213740458015267,34,0,True,0.0,,,,10,2
11_p8,missing_node,112,143,130,-13,-0.09090909090909091,18,0,True,0.0,,,,10,2
6_p19,missing_node,110,130,112,-18,-0.13846153846153847,36,0,True,0.0,,,,10,2
8_p37,missing_node,114,249,142,-107,-0.42971887550200805,146,-4,True,0.0,,,,10,2
4_p1,missing_node,110,130,112,-18,-0.13846153846153847,36,0,True,0.0,,,,10,2
16_p6,missing_node,114,132,119,-13,-0.09848484848484848,18,0,True,0.0,,,,10,2
4_p35,missing_node,110,130,101,-29,-0.2230769230769231,49,0,True,0.0,,,,10,2
16_p10,missing_node,105,154,145,-9,-0.05844155844155844,14,0,True,0.0,,,,10,2
18_p21,missing_node,99,127,105,-22,-0.1732283464566929,27,0,True,0.0,,,,10,2
10_p42,missing_node,107,132,116,-16,-0.12121212121212122,25,0,True,0.0,,,,10,2
13_p17,missing_node,110,130,112,-18,-0.13846153846153847,33,0,True,0.0,,,,10,2
14_p38,missing_node,114,132,115,-17,-0.12878787878787878,22,0,True,0.0,,,,10,2
20_p10,missing_node,106,275,218,-57,-0.20727272727272728,60,-3,True,0.0,,,,10,2
20_p21,missing_node,114,132,116,-16,-0.12121212121212122,23,0,True,0.0,,,,10,2
0_p40,missing_node,115,132,124,-8,-0.06060606060606061,15,0,True,0.0,,,,10,2
15_p9,missing_node,109,138,104,-34,-0.2463768115942029,41,0,True,0.0,,,,10,2
2_p8,missing_node,113,134,117,-17,-0.12686567164179105,26,0,True,0.0,,,,10,2
4_p5,missing_node,113,134,118,-16,-0.11940298507462686,25,0,True,0.0,,,,10,2
7_p10,missing_node,115,132,107,-25,-0.1893939393939394,26,0,True,0.0,,,,10,2
20_p36,missing_node,114,132,115,-17,-0.12878787878787878,22,0,True,0.0,,,,10,2
19_p40,missing_node,101,127,93,-34,-0.2677165354330709,40,0,False,-4.0,,,,10,2
21_p14,missing_node,113,134,103,-31,-0.23134328358208955,45,-1,True,0.0,,,,10,2
2_p43,missing_node,105,134,101,-33,-0.2462686567164179,39,0,False,-11.0,,,,10,2
22_p28,missing_node,115,132,124,-8,-0.06060606060606061,15,0,True,0.0,,,,10,2
2_p37,missing_node,114,134,118,-16,-0.11940298507462686,26,0,True,0.0,,,,10,2
19_p1,missing_node,104,152,117,-35,-0.23026315789473684,36,-1,True,0.0,,,,10,2
6_p5,missing_node,109,138,122,-16,-0.11594202898550725,22,0,False,-12.0,,,,10,2
0_p34,missing_node,113,134,110,-24,-0.1791044776119403,24,0,True,0.0,,,,10,2
21_p34,missing_node,114,134,112,-22,-0.16417910447761194,23,0,True,0.0,,,,10,2
20_p21,missing_node,105,128,119,-9,-0.0703125,14,0,True,0.0,,,,10,2
6_p37,missing_node,111,130,101,-29,-0.2230769230769231,49,0,True,0.0,,,,10,2
2_p12,missing_node,104,130,90,-40,-0.3076923076923077,44,0,True,0.0,,,,10,2
20_p6,missing_node,114,134,118,-16,-0.11940298507462686,25,0,True,0.0,,,,10,2
13_p16,missing_node,105,128,112,-16,-0.125,23,0,True,0.0,,,,10,2
12_p29,missing_node,117,251,179,-72,-0.2868525896414343,72,-3,True,0.0,,,,10,2
4_p13,missing_node,114,132,116,-16,-0.12121212121212122,23,0,True,0.0,,,,10,2
4_p10,missing_node,109,264,199,-65,-0.24621212121212122,65,-1,True,0.0,,,,10,2
15_p26,missing_node,105,134,94,-40,-0.29850746268656714,46,0,False,-12.0,,,,10,2
20_p10,missing_node,103,140,110,-30,-0.21428571428571427,49,-1,True,0.0,,,,10,2
11_p28,missing_node,113,134,118,-16,-0.11940298507462686,25,0,True,0.0,,,,10,2
12_p33,missing_node,114,132,92,-40,-0.30303030303030304,41,-1,True,0.0,,,,10,2
12_p22,missing_node,117,136,102,-34,-0.25,41,0,True,0.0,,,,10,2
8_p12,missing_node,104,258,201,-57,-0.22093023255813954,60,-3,True,0.0,,,,10,2
5_p7,missing_node,110,130,120,-10,-0.07692307692307693,46,0,True,0.0,,,,10,2
19_p27,missing_node,111,131,113,-18,-0.13740458015267176,36,0,True,0.0,,,,10,2
20_p27,missing_node,114,132,116,-16,-0.12121212121212122,23,0,True,0.0,,,,10,2
20_p45,missing_node,105,140,119,-21,-0.15,21,-1,True,0.0,,,,10,2
8_p2,missing_node,115,135,116,-19,-0.14074074074074075,20,0,True,0.0,,,,10,2
22_p3,missing_node,113,134,122,-12,-0.08955223880597014,29,0,True,0.0,,,,10,2
21_p33,missing_node,114,132,114,-18,-0.13636363636363635,36,0,True,0.0,,,,10,2
17_p11,missing_node,118,130,112,-18,-0.13846153846153847,31,0,True,0.0,,,,10,2
3_p30,missing_node,118,251,197,-54,-0.2151394422310757,54,-1,True,0.0,,,,10,2
15_p11,missing_node,115,235,154,-81,-0.3446808510638298,110,-4,True,0.0,,,,10,2
2_p36,missing_node,114,132,123,-9,-0.06818181818181818,14,0,True,0.0,,,,10,2
7,missing_node,118,134,125,-9,-0.06716417910447761,14,0,True,0.0,,,,10,2
2_p22,missing_node,104,129,113,-16,-0.12403100775193798,22,0,False,-1.0,,,,10,2
15_p26,missing_node,102,129,95,-34,-0.26356589147286824,34,0,True,0.0,,,,10,2
20_p34,missing_node,114,134,118,-16,-0.11940298507462686,25,0,True,0.0,,,,10,2
16_p0,missing_node,110,271,218,-53,-0.19557195571955718,55,-3,True,0.0,,,,10,2
5_p20,missing_node,115,255,202,-53,-0.20784313725490197,53,-3,True,0.0,,,,10,2
2_p34,missing_node,114,132,92,-40,-0.30303030303030304,41,-1,True,0.0,,,,10,2
4_p43,missing_node,114,147,115,-32,-0.21768707482993196,37,-1,True,0.0,,,,10,2
19_p10,missing_node,115,132,123,-9,-0.06818181818181818,14,0,True,0.0,,,,10,2
12_p28,missing_node,113,134,108,-26,-0.19402985074626866,52,-1,True,0.0,,,,10,2
18_p28,missing_node,114,249,196,-53,-0.21285140562248997,54,-3,True,0.0,,,,10,2
13_p8,missing_node,103,127,111,-16,-0.12598425196850394,34,0,True,0.0,,,,10,2
19_p2,missing_node,106,132,106,-26,-0.19696969696969696,41,0,True,0.0,,,,10,2
1_p29,missing_node,114,140,110,-30,-0.21428571428571427,32,0,True,0.0,,,,10,2
22_p10,missing_node,117,255,210,-45,-0.17647058823529413,45,-2,True,0.0,,,,10,2
16_p11,missing_node,113,134,114,-20,-0.14925373134328357,21,0,True,0.0,,,,10,2
2_p0,missing_node,118,134,82,-52,-0.3880597014925373,52,0,True,0.0,,,,10,2
12_p18,missing_node,115,260,207,-53,-0.20384615384615384,53,-3,True,0.0,,,,10,2
13_p39,missing_node,115,231,218,-13,-0.05627705627705628,27,0,False,3.0,,,,10,2
6_p1,missing_node,104,130,114,-16,-0.12307692307692308,25,0,True,0.0,,,,10,2
9_p18,missing_node,121,134,117,-17,-0.12686567164179105,22,0,True,0.0,,,,10,2
14_p0,missing_node,113,273,220,-53,-0.19413919413919414,55,-3,True,0.0,,,,10,2
4_p38,missing_node,110,142,91,-51,-0.3591549295774648,51,0,True,0.0,,,,10,2
0_p44,missing_node,104,129,119,-10,-0.07751937984496124,11,0,True,0.0,,,,10,2
10_p40,missing_node,108,135,113,-22,-0.16296296296296298,49,0,True,0.0,,,,10,2
17_p0,missing_node,105,126,108,-18,-0.14285714285714285,36,0,True,0.0,,,,10,2
2_p18,missing_node,107,132,116,-16,-0.12121212121212122,22,0,False,-2.0,,,,10,2
0_p12,missing_node,117,133,77,-56,-0.42105263157894735,56,0,True,0.0,,,,10,2
20_p10,missing_node,108,135,118,-17,-0.1259259259259259,51,0,True,0.0,,,,10,2
14_p36,missing_node,110,130,110,-20,-0.15384615384615385,38,0,True,0.0,,,,10,2
14_p6,missing_node,117,146,112,-34,-0.2328767123287671,35,-1,True,0.0,,,,10,2
2_p4,missing_node,109,138,122,-16,-0.11594202898550725,25,0,True,0.0,,,,10,2
4_p37,missing_node,107,132,114,-18,-0.13636363636363635,27,0,True,0.0,,,,10,2
8_p19,missing_node,108,136,118,-18,-0.1323529411764706,52,0,True,0.0,,,,10,2
17_p18,missing_node,114,249,204,-45,-0.18072289156626506,45,-2,True,0.0,,,,10,2
6_p4,missing_node,115,255,211,-44,-0.17254901960784313,44,-1,True,0.0,,,,10,2
14_p21,missing_node,116,136,116,-20,-0.14705882352941177,25,0,True,0.0,,,,10,2
20_p9,missing_node,110,271,163,-108,-0.3985239852398524,111,-3,True,0.0,,,,10,2
12_p32,missing_node,107,132,124,-8,-0.06060606060606061,17,0,True,0.0,,,,10,2
22_p4,missing_node,106,127,103,-24,-0.1889763779527559,24,0,True,0.0,,,,10,2
9_p4,missing_node,110,264,207,-57,-0.2159090909090909,57,-3,True,0.0,,,,10,2
21_p11,missing_node,113,134,118,-16,-0.11940298507462686,25,0,True,0.0,,,,10,2
20_p27,missing_node,110,261,204,-57,-0.21839080459770116,60,-3,True,0.0,,,,10,2
13_p43,missing_node,118,151,124,-27,-0.17880794701986755,27,-1,True,0.0,,,,10,2
3_p26,missing_node,105,129,117,-12,-0.09302325581395349,22,0,True,0.0,,,,10,2
17_p16,missing_node,115,253,119,-134,-0.5296442687747036,138,-4,True,0.0,,,,10,2
22_p34,missing_node,114,134,118,-16,-0.11940298507462686,25,0,True,0.0,,,,10,2
10_p7,missing_node,113,134,118,-16,-0.11940298507462686,25,0,True,0.0,,,,10,2
7_p11,missing_node,112,145,129,-16,-0.1103448275862069,29,-1,True,0.0,,,,10,2
13_p21,missing_node,105,126,110,-16,-0.12698412698412698,16,0,True,0.0,,,,10,2
8_p1,missing_node,107,142,109,-33,-0.2323943661971831,35,0,True,0.0,,,,10,2
10_p39,missing_node,115,253,200,-53,-0.20948616600790515,53,-3,True,0.0,,,,10,2
9_p47,missing_node,106,156,135,-21,-0.1346153846153846,21,-1,True,0.0,,,,10,2
15_p30,missing_node,114,147,135,-12,-0.08163265306122448,21,0,True,0.0,,,,10,2
1_p32,missing_node,122,134,118,-16,-0.11940298507462686,23,0,True,0.0,,,,10,2
21_p27,missing_node,121,134,121,-13,-0.09701492537313433,18,0,True,0.0,,,,10,2
6_p13,missing_node,105,131,109,-22,-0.16793893129770993,49,0,True,0.0,,,,10,2
16_p42,missing_node,106,126,76,-50,-0.3968253968253968,50,0,True,0.0,,,,10,2
3_p20,missing_node,106,127,115,-12,-0.09448818897637795,19,0,True,0.0,,,,10,2
14_p45,missing_node,113,134,122,-12,-0.08955223880597014,22,0,True,0.0,,,,10,2
2_p30,missing_node,106,132,116,-16,-0.12121212121212122,25,0,True,0.0,,,,10,2
19_p4,missing_node,109,128,110,-18,-0.140625,36,0,True,0.0,,,,10,2
21_p29,missing_node,114,132,124,-8,-0.06060606060606061,15,0,True,0.0,,,,10,2
18_p24,missing_node,112,243,134,-109,-0.448559670781893,133,-5,True,0.0,,,,10,2
13_p16,missing_node,119,251,157,-94,-0.3745019920318725,101,-4,True,0.0,,,,10,2
9_p2,missing_node,118,130,111,-19,-0.14615384615384616,33,0,True,0.0,,,,10,2
19_p45,missing_node,112,247,123,-124,-0.5020242914979757,134,-5,True,0.0,,,,10,2
4_p6,missing_node,111,130,112,-18,-0.13846153846153847,36,0,True,0.0,,,,10,2
21_p40,missing_node,114,134,110,-24,-0.1791044776119403,24,0,True,0.0,,,,10,2
0_p20,missing_node,107,131,119,-12,-0.0916030534351145,22,0,True,0.0,,,,10,2
